text,labels
blair pledge unity labour mp tony blair seek reassure labour backbencher nothing stand way partys bid third term power mr blair speak mp amid fresh rumour rift gordon brown new book say prime minister go back pledge mr brown stand next general election chancellor say focused winning poll due join election supremo alan milburn labour poster launch week mr blair tell parliamentary labour party plp monday know everyone cabinet government nothing go get way unified labour party unified position win third term people desperately need prime minister chancellor arrive within second seemingly good spirit start meeting last around hour new book brown britain sunday telegraph journalist robert peston say mr blair go back pledge make way mr brown cabinet ally intervene june cause new wave concern among labour mp gear defend seat election widely expect held may several member understand lined express discontent plp meeting health secretary john reid earlier warn labour member would easily forgive anybody fuel damage speculation tell bbc news co operate inspire book view know whatever short term political personal advantage think might secure always damaging record unity election chance labour party government mr blair sunday dismiss claim break promise say ive dealt six month ago say dont deal job like dont separate bbc interview mr brown say prime minister would distract gossip important unified way ensure election labour government say monday mr blair spokesman say prime minister determine get business government believe people want mr brown say discuss election campaign mr blair saturday promise play part mr peston say pair mutual animosity contempt mr blair decide november would quit felt lose voter trust iraq war change mind june follow intervention cabinet ally suspicion chancellor manoeuvre mr brown allegedly say could longer believe anything mr blair tell conservative co chairman liam fox liken two men self obsess schoolboys liberal democrat parliamentary chairman matthew taylor say personal ambition get way good government ex labour leader neil kinnock say mr blair mr brown could deal medium frenzy continue say would allow row damage labour british interest tell bbc radio five live mr brown would never encourage kind insurrection coup,politics
whitehall shred increase tory civil servant drastically step shred official document figure compile tory suggest government department double number document shred ahead freedom information act implementation january department defence environment trade increase file destruction say follow rule govern public record tory want information commissioner investigate freedom information act first time give member public access government record previously keep secret year bbc political correspondent james hardy say prospect outsider poke nose inner working whitehall appear cause jitter among mandarin liberal democrat alan beith chair select committee monitor department constitutional affair say claim true whitehall act entirely spirit new act information commissioner select committee keep issue close scrutiny fellow lib dem norman baker say episode paint unflattering picture inner working government clear government initial enthusiasm open government turn self serve cynicism dr julian lewis conservative spokesman cabinet office say discover huge acceleration shred series parliamentary answer department work pension destroy nearly file last year four year ago act pass number file destroy ministry defence department environment food rural affair trade industry also rise dramatically dr lewis call investigation information commissioner richard thomas earlier week mr thomas say look cabinet office order tell staff delete e mail three month old say totally condemn deletion e mail prevent disclosure freedom information law come force january government guidance say e mail delete serve current purpose mr thomas say cabinet office spokeswoman say move new law destruction important record freedom information act cover england wale northern ireland next year similar measure bring time scotland provide public right access information hold public body subject various exemption,politics
blair labour long serve pm tony blair become labour partys long serve prime minister year old premier mark th day post overtaking combine length harold wilson two term mr blair win next election fulfils promise serve full third term surpass margaret thatcher year end mr blair become young premier th century come power age last prime minister instal young age lord liverpool year junior mr blairs political first include become first labour leader win two successive full term power labour landslide birth blair fourth child leo may first child bear serve prime minister year last downing street dad lord john russell labour huge majority conservative mr blair since criticise many party war iraq reform health service education system provoke dissent backbencher gordon brown chancellor exchequer mr blair become britain long serve chancellor modern time former labour leader lord kinnock say chancellor would best placed take mr blair ask future leadership party tell itv wale waterfront programme contest long way away occur prime minister tony blair decide he subscribe want go think main contender gordon brown man virtually unmatched capability great experience mr brown mr blair rise prominence lord kinnock lead labour,politics
kilroy silk quit shameful ukip ex chat show host robert kilroy silk quit uk independence party accuse betray supporter mep say ashamed join party label joke plan stand next general election refuse confirm set new political party call veritas latin truth ukip leader roger knapman say would break open champagne add nice know goodbye however say ex chat show host quite useful initially remarkable ability influence people sadly european election become clear interested robert kilroy silk party uk independence party nice know goodbye mr knapman tell bbc radio today programme mr knapman reject idea mr kilroy silk pose threat ukip query failed confirm rumour start new political party mr kilroy silk explain reason east midland constituent meet hinckley leicestershire decision come ukip official begin process could trigger mr kilroy silk expulsion mark end membership ukip nine month begin flood publicity help ukip third place last june european election become dominated rancour try take party leadership mr kilroy silk accuse fellow ukip meps content grow fat sit backside brussels tell bbc news try change party nag way summer thing get move think criminal betrayal mr kilroy silk also tell sky news mass support form new party something yet confirm happen ukip seat vote european election back call uk leave european union speech mr kilroy silk say result offer ukip amazing opportunity party leadership do nothing go awol policy energy vision spokespeople say party go nowhere im embarrassed ally europe im ashamed member party say mr kilroy silk say conviction britain right govern change would continue campaign outside ukip contest general election east midland constituency report new party plan prompt formal complaint ukips disciplinary committee bring party disrepute thursday party challenge mr kilroy silk stand mep voter get genuine ukip candidate,politics
mandelson warn bbc campbell bbc steer away demonise ex down street medium chief alastair campbell peter mandelson say european commissioner former labour minister speak amid claim mr campbell part labour dirty trick campaign charge deny mr mandelson say tory afraid mr campbell campaign skill warn bbc attack mr campbell bring trouble reference hutton inquiry follow bbc story claim down street sexed iraqs weapon mass destruction dossier affair prompt resignation bbc chairman gavyn davy director general greg dyke reporter andrew gilligan labour attract medium criticism use new freedom information law dig information tory leader michael howard past mr mandelson former labour communication director tell bbc radio today programme understand tory gun alastair campbell fear campaign skill understand less bbc join tory drive agenda experience thing party shout dirty trick like tend fear direct hit vulnerable part political anatomy suggest bbc concentrate issue help public understand policy choice stake election rather engage process politics trivialisation campaign think bbc would much well advise leave stuff well alone concentrate issue say resume demonisation alastair campbell know lead mr campbell act adviser labour deny engage personal campaigning conservative co chairman liam fox say mr campbell return labour poster plan attack mr howard recently withdraw partys website sign abusive politics government despite fact would say want go forward back seem intent talk history rather record even importantly future say sunday labour peer baroness kennedy chair power inquiry political disengagement say people already think politician engage dirty trick feel distrust go enlarge campaign side conduct way look might say,politics
lib dems bold election policy charles kennedy tell voter liberal democrat offer honest choice next general election two big party battle impose low tax mr kennedy go loom election pledge increase taxation bold policy certainly ensure choice lib dems two party previous pledge increase tax one penny pound spend public service already adopted government switch tack promising levy modest increase amount earnings xc xa year allow finance series pledge scrap student fee finance free long term care elderly replace council tax local income tax last policy also see well pay others pensioner particular pay less labour tory attack policy unworkable properly cost inevitably insist need raise tax fund improvement service tory claim improve service cut tax xc xa bn efficiency saving labour offer xc xa bn saving yet map precise tax proposal although little chance propose increase many way argument lib dems others taxation spending echo sort argument rag labour tory early unlike old tory labour debate believe voter ready see modest tax increase well order fund improvement service view partly endorse recent poll suggest people would rather cash spend public service tax cut similarly different tone lib dem approach asylum immigration mr kennedy stress politician foment artificial debate immigration attack michael howard proposal quotas two big party sing similar song immigration mr kennedy stress different liberal approach party mr kennedy also buoyant mood partys election chance declare tory go significant player poll repeat pledge post election deal either party election mr kennedy go suggest election labour government small majority would amount massive vote confidence tony blairs government suggest lib dem leader believe may well find powerful even pivotal position vastly different house common next election dream third party dream many time,politics
could rivalry overshadow election tony blair gordon brown desperately try stuff genie rivalry back bottle along number senior cabinet colleague insist job win next election govern best interest britain message aim directly backbencher become irritate even unnerved continue claim counter claim surround alleged rift ian gibson example urge two men stop squabble declare goodness sake sometimes rise petulance make sure job effectively slim majority particularly fearful rift could hit hope election tony blair seek reassure labour mp monday even first meeting new year westminster behind closed door meet gordon brown think likely also attend show unity meanwhile like health secretary john reid labour peer lord haskins warn electoral danger allow soap opera continue warn rival camp stop spread poison lord haskins even suggest mr blair reinstate mr brown central figure election planning particular genie unusually reluctant return captivity many fear simply late repair damage believe fight next election sound open warfare two men ring ear matter little whether rift real try suggest simply product newspaper headline westminster gossip westminster actually believe simply evidence appear contradict example weekend attempt men play division fail trick even insist unity purpose claim would sway newspaper story still manage stir speculation comment mr blair talk new labour manifesto move seem calculated irritate chancellor long reject label mr brown pointedly refuse deny claim prime minister renege deal hand premiership last year claim repeat robert pestons book book amply demonstrate corrosive down street soap opera nowhere near final act part mr brown insists motivation get labour elect trouble men fall short offering simple straightforward denial central claim accuse actually make matter worse feed speculation behaviour first thing say suggestion come nowhere start sustain friend two men one listen chancellor friend former spin chief charlie whelan last week understand real anger camp prime minister apparent attempt confound mr browns leadership ambition public pronouncement ex aide whisper briefing select journalist side secret westminster example down street believe chancellor indulge mammoth sulk act petty deliberately provocative manner action men gordon brown set see rival manifesto appear embark personal campaign prime minister respond schedule monthly press conference clash keynote speech chancellor meanwhile large number backbench mp insist voter either entirely uninterested chatter believe medium obsession fear efficient run government beset rivalry either way universal agreement go general election labour party serious damage sign two men appreciate danger want put lid speculation probably four month next election look like particularly difficult trick pull,politics
sport bet rule spotlight group mps peer call tighten regulation control bet sport parliamentary group bet game hold substantial inquiry betting last year follow fear massive increase bet sport do use internet mobile phone lead cheat party group recommend way protect punter improve integrity sport bet include proposal raise maximum jail sentence gamble cheat current two year lord condon head international cricket council anti corruption unit originally make call longer prison sentence say two year penalty derisory could get big sentence fail pay hotel bill criminally could corruption major sport symbolically high penalty perhaps bill pass two house might appropriate report recommend govern body sport say type bet offer punter bookmaker set audit trail something new betting exchange already allow suspicious betting pattern trace lord faulkner worcester chair inquiry say whilst accept great part sport bet neither corrupt unfair punter evidence convinces u growth bet exchange facility provide bet result increase potential corruption important government work sport administrator review difficulty face govern body convict guilty penalise appropriately panel aim try define constitutes cheat assess much might go suggest government might put right well growth internet mobile phone bet creation betting exchange allow punter fix odds bet exchange allow punter back win also lay lose horse mean control odds win place money way,politics
reform ahead say milburn labour continue pursue controversial reform win third term power party election chief alan milburn say pledge labour would encourage people achieve aspiration want people earn mr milburn tell bbc radio today show tory shadow chancellor oliver letwin call labour brilliant machine talk thing say deliver policy country need meanwhile liberal democrat president simon hughes say new labour lose people confidence way old labour never mr milburn tell today labour want policy encourage increase social mobility britain press incapacity benefit say tax welfare system must provide right incentive people one talk drive people work know one million people incapacity benefit want opportunity work provide right level support however backbench labour mp karen buck warn propose change benefit tell today programme policy see make feckless poor go back work go work one hand go improve electoral chance mr milburn also seek draw line controversy report feud gordon brown prime minister tony blair stress mr brown would play role last election mr milburn give detail plan reform speech labour fabian society also praise mr brown one leader party reform process speech back choice school hospital wider home ownership change welfare system mr milburn insisted government reform must continue task rebuild new labour coalition around one nation politics recognise life hard many chance succeed say glass ceiling opportunity country first two term raise third term break voter turn party fail reform industrial relation also tell audience oliver letwin say government fail deliver key public service cleaner hospital discipline school put police street say minister deliver clean hospital people die infection last year new labour fail school discipline implement serious reform teacher could run school would give parent choice go lib dems simon hughes say many pensioner mean test money need student tell wouldnt tuition fee debt give exactly opposite add new labour household still pay unfair council tax rather fairer alternative,politics
brown hit back blair rift row gordon brown criticised union leader say conflict tony blair harm workings government jonathan baume top civil servant union speak compete agendas mr brown mr blair chancellor say mr baume never meeting prime minister could judge say union leader try block civil service reform threaten member job suit purpose mr baumes union first division association suggest two agenda battle union try resist plan reform mr brown tell bbc radio today programme plan unveiled gershon report civil servant job axed change saving plough back frontline service mr brown say honest dont think rely mr baumes judgement matter come decision government make mr blair make exactly decision civil service reform determine go gershon reform also say mr baume never present meeting prime minister position judge wednesday ahead chancellor pre budget report mr baume tell bbc news sometimes conflict compete agendas government number treasury chancellor want mean alan milburn prime minister want see mr baume say government department get money treasury basis public service agreement sign time prime minister also agenda thats necessarily treasurys prime minister course powerful figure government also send instruction message direction department would like secretary state department implement policy agenda problem many occasion two dont add individual cabinet minister well department make sense battle number say minister interested govern soap opera mr blair mr brown tory shadow chancellor oliver letwin say battle royal top civil servant report chancellor tony blair prevent get business get taxpayer value money,politics
tory back id card tory back controversial government plan introduce id card shadow cabinet reveal support ahead next week common vote bill introduce compulsory id decision follow tough meeting senior tory argue vociferously move party source tell bbc bill minister claim tackle crime terrorism illegal immigration expect opposed liberal democrat say scheme deeply flaw waste money source within conservative party tell bbc michael howard always favour id card try introduce home secretary party agnostic issue decide come fence tory source say despite give back id card conservative insist would hold minister account precise purpose scheme say would also press labour whether objective could meet whether home office would deliver pledge assess cost effectiveness id card whether people privacy would properly protect important remember bill take decade come full effect spokesman say nothing solve immediate problem rise crime uncontrolled immigration lib dem home affair spokesman mark oaten say sign michael howard overrule colleague concern id card tory courage try change public opinion follow new chairman bar council guy mansfield qc warn real risk people margin society would drive hand extremists go happen young asian men bomb go somewhere go stop havent id card go detain,politics
citizenship event tout citizenship ceremony could introduce people celebrate th birthday charles clarke say idea try part overhaul way government approach inclusive citizenship particularly ethnic minority pilot scheme base ceremony australia start october mr clarke say would way recognise young people reach voting age also gain great independence parent britains young black asian people encourage learn nation heritage part government new race strategy also target specific issue within different ethnic minority group official say home secretary want young people feel belong understand cultural identity alongside british launch follow row role faith school britain monday school inspection chief david bell accuse islamic school fail teach pupil obligation british society muslim council britain say ofsted bos mr bell comment highly irresponsible home office start work community cohesion race equality strategy last year outcome launch wednesday call improve opportunity strengthen society aim tackle racism exclusion segregation rise political religious extremism represent move away one size fit approach focus specific within cultural group say home office spokesman right say black ethnic minority group must disadvantage spokesman highlight specific issue affect particular community example people south asian origin tend suffer high incidence heart disease drill focus sort problem spokesman add launch initiative mr clarke say enormous progress make race issue recent year add many member black minority ethnic community thrive may still find hard succeed employment gain access healthcare education housing strategy set government commitment identify respond specific need minority society uk population describe come non white ethnic minority census down street strategy unit say people indian chinese background well average often outperforming white people education earnings pakistani bangladeshi black caribbean origin significantly likely unemployed earn less white say home office want initiative try promote sense belong encouraging young people take part voluntary work programme design support citizenship lesson already take place school,politics
strike threat pension plan million public service worker could strike minister scrap final salary pension scheme make work longer warn union leader cabinet office confirm review current pension system prompt union represent worker threaten united action believe plan include raise mandatory retirement age public service worker government say union consult change make thought propose overhaul due thursday could mean pension could base career average salary year serve staff currently get one eightieth high salary final three year minister anxious avoid mass strike action lead next general election widely expect next may statement sunday cabinet office say review civil service pension scheme hop announce proposal soon union course consult proposed change public sector pension scheme need remain affordable sustainable people live long pension get expensive maintain long term affordability pension scheme government announce green paper pension pension age would rise monday tony blair official spokesman decline say whether prime minister back plan say whats important there process go consultation moment let wait process complete already widespread anger chancellor plan get rid civil servant public service union united plan trade union congress discuss issue next monday dave prentis general secretary unison say change pension provision worker public sector would mean pay would still face raw deal member work nhs local government never high pay city bonus could look forward decent pension take away say really rile breathtaking hypocrisy mp recently vote best pension scheme europe say cant afford anyone else position unison cannot accept oppose lead conflict unison government year next mr prentis say worker want go strike call talk union high level government mark serwotka public commercial service union say co ordinate one day strike unless government rethink fire brigade union say government planning cut ill health retirement benefit firefighter measure chip away pension pension officer paul woolstenholmes say pension million public sector worker threat apart mps judge generous pension arrangement country,politics
tory plan migrant health check non european union citizen want work uk undergo test tuberculosis hiv plan unveiled conservative positive test tb would mean visa application turn hiv would deal case case leader michael howard say check new arrival would help protect public health nh labour say many test already do lib dems warn party pander prejudice proposal would bring conservative general election would apply people come uk less six month unless intend work health childcare teach mr howard say plan base policy already action canada new zealand australia important safeguard good standard public health britain enjoy told bbc radio today programme government figure suggest tb england increase past year nearly two third people tb bear abroad say mr howard dont think responsible government stand aside nothing face problem mr howard say plan would affect asylum applicant claim proposal include people come uk outside eu six month high incidence tb country undergo chest x ray people come settle uk permanently outside eu demonstrate acceptable standard health also show unlikely danger public health unlikely impose significant cost demand nhs test include health check chest x ray tb except child pregnant woman test hepatitis hiv year old discovery tb mean people automatically deny visa condition deal case case basis already screen place last year people test tb heathrow gatwick airport find infected dr john moore gillon british lung foundation say tb simply import see rise many section uk bear population well government say tory bit late issue immigration minister de browne quote five year plan immigration asylum say implement exist power target health screen tb high risk area entry clearance stage diagnose would need seek treatment home allow enter uk meanwhile mark oaten liberal democrat home affair spokesman say another worrying step war word asylum immigration labour conservative michael howard know perfectly well big game play history prove dangerous one lisa power head policy aid charity terrence higgins trust say policy prejudice base rather evidence base fact would likely drive people health condition falsify test others gain entry simple dint eu status say,politics
straw attack china arm move lift european union ban arm export china condemn human right group conservative year embargo impose aftermath china crackdown protester tiananmen square uk foreign secretary jack straw hold talk beijing thursday say eu arm code effective current ban human right watch say eu put commerce abuse concern december eu pledge work towards lift ban say ready yet germany france repeatedly call embargo lift britain cautious mr straw last week say also wanted end despite u objection expect lifted next six month prediction alarm critic brad adam human right watch say huge political signal europe willing forget tiananmen square still thousand people unaccounted mr straw say wrong put china embargo country zimbabwe burma scope embargo narrow force law behind told bbc radio world one uk export licence refuse exist european union arm code embargo say two licence deny embargo would grant code code conduct much effective powerful tool intend strengthen pre condition lift embargo china say mr straw deny decision would suggest china tiananmen square forgotten level human right key criterion eu arm export code say human right group say code conduct legally bind mr straw say would give legal force law many eu country conservative shadow foreign secretary michael ancram say move would profoundly wrong decision could undermine nato severely damaged relation u oppose end ban mr ancram argue british government give french german pressure especially french see vast contract available embargo lift give wrong signal china simply prepared accept happen tiananmen square wrong mr straw china trip part regular high level meeting beijing minister meet chinese counterpart minister li zhaoxing discuss develop relation two country hong kong chinas part talk north korea,politics
hagues six figure earnings show reward leave front bench politics show late annual register member interest register show former tory leader william hague earn xc xa top mp salary much speaking fee former shadow chancellor michael portillo make xc xa year partly speeches tv work ex health secretary alan milburn earn xc xa speech article advice cabinet mr milburn away frontbench year step health secretary become labours election supremo declare interest include xc xa newspaper article fee xc xa four speech also command salary xc xa xc xa investment company bridgepoint capital european advisory committee time office however lose xc xa minister salary mr hagues work outside parliament include two one man show speak fee net xc xa also earn xc xa weekly column news world xc xa xc xa present bbc get news mr hague also pay undisclosed amount newspaper serialisation biography william pitt young xc xa work adviser various company former defence secretary michael portillo make money non executive director bae system stand mp next election former foreign secretary robin cook pay xc xa xc xa paperback edition book resignation government declare income xc xa also include payment consultant tote regular column guardian newspaper register also show former home office minister ann widdecombe declare xc xa advance third fourth novel also receive xc xa act guardian agony aunt xc xa xc xa appear itvs celebrity fit club david blunkett become pay adviser indepen consulting limit home secretary help seminar relationship government business earn xc xa xc xa work tony blair entry confirm king abdullah jordan pay fly holiday egypt official discussion sightsee tour wadi rum tory leader michael howard fresh entry christmas hamper sultan brunei also declare trip mexico last year address executive news international helicopter private jet travel pay supporter liberal democrat leader charles kennedy registered donation office supporter free ticket last year bafta award rent single bedroom flat london register contain new information december monday saw publication annual review register year detail payment show band xc xa make difficult calculate exact earnings,politics
immigration election issue immigration asylum normally issue politician big party tiptoe around election time longer labour tory signal intention make central election campaign strike level concern amongst voter issue internal survey show potential swing large number vote also true last general election issue briefly become campaigning issue spark probably predictable furore claim politician either stoke xenophobia alternatively run scar address problem time around look set one core battlegrounds big party compete set tough policy tory already commit impose annual limit immigration quota asylum seeker application process outside uk labour already brand proposal unworkable party strategist see tory seize poll advantage issue home secretary charles clarke come alternative proposal point system ensure immigrant benefit economy granted entry kick fail asylum seeker attack tory little late failing tackle key issue number enter uk liberal democrat draw deeply argument call europe wide policy immigration party appear agree time come properly debate address issue already sign run precisely problem former union leader sir bill morris already accuse big party engage bid war nasty asylum seeker concern whilst labour party conservative party take constructive approach debate right wing political party pick statement like burden britain exploit create lot fear uncertainty precisely concern possible suggestion issue play far right racist agenda provoke strong reaction many concerned issue challenge big party ensure engage debate cut thrust general election also avoid trap,politics
tory stalk horse meyer die sir anthony meyer tory backbencher challenge margaret thatcher party leadership die suffer cancer many month die london home fail stalking horse leadership challenge make easy michael heseltine mount bid turn pave way john major move down street second ballot meyers constituency party clwyd north west represent mp year deselected result challenge sir anthony john charles meyer born october educate eton new college oxford serve scot guard wound tank normandy work edward heath europe foreign office subsequently eton slough seat tory vote labour regained seat two year later meyer wait could enter parliament prospect front bench slot remain remote tend defy party line,politics
uk youth interested politics majority young people interested politics hold strong opinion policy keen appetite direct action research undertaken voting watchdog electoral commission suggest year old feel strongly issue like crime education survey finding release coincide launch vote mock election initiative mock election plan take place school across uk electoral commission bos sam younger say know young people often feel disengage democratic life believe work creatively encourage interest participation mock election play extremely valuable role help young people understand democratic process work matter say survey sample british year old year old show britain young people far apathetic issue matter live vote initiative run jointly electoral commission hansard society department education skill run local election general election possibly may michael rafferty mock election project manager hansard society say looked forward see school college across uk participate mock vote,politics
kennedy begin pre election tour liberal democrat leader charles kennedy begin week long tour persuade voter real opposition mr kennedy visit constituency somerset hampshire monday rural seat party hop make gain conservative later visit place liverpool labour target labour say lib dem vote could let tory tory say lib dems would mean high tax soft crime law power europe mr kennedys tour come labour leader tony blair conservative leader michael howard step campaign ahead next general election widely expect held may tuesday mr kennedy visit leicester south lib dem mp parmjit singh gill overturn big labour majority win seat last year election stop shrewsbury north dorset liverpool manchester basingstoke west london plan later week liberal democrat say northern city race labour southern seat particularly south west tory speak bbcs westminster hour sunday mr kennedy say upcoming general election widely tip may would much unpredictable others recent experience ask whether realistic assume liberal democrat could win general election say there limit ambition party get responsible get credible get demonstrate people task mr kennedy say british public felt let labour issue iraq top fee conservative ask critical question say people highly sceptical labour conservative promise tax brush labour suggestion vote party would mean let tory back door look four previous parliamentary election liberal democrat demonstrate leapfrog conservative start third place position go defeat government thats go story think come general election,politics
school take part mock poll record number school across uk take part mock general election back government school already sign vote mock election run hansard society aim boost interest politics pupils school take part learn skills speech writer canvasser political candidate school minister stephen twigg say engaging young people interest essential future democracy add say young people engage motivated political process essential future health democracy mock election initiative provide opportunity pupil develop understanding democratic process work matter experience election process first hand run campaign declaration final result hope young people develop enthusiasm take part future hansard society electoral commission department education skill run programme pupil stand party candidate speech writer canvasser michael raftery project manager hansard society say vote mock election school mirror excitement buzz real election raise awareness citizenship benefit active democracy mock vote take place around may widely expect date general election information pack include ballot paper manifesto guide election happen early may send school invite take part,politics
defiant hunt put ban test thousand hunt supporter first day hunt england wale ban hunt dog come force countryside alliance call hunt supporter meet normal vow stay within law although hunt dog criminal offence exercise hound chase scent trail flushing fox shot still legal one anti hunt protester take hospital violent clash kent man suffer facial injury incident involve group men end east kent hunt near ashford wiltshire police arrest four men new law suspect hunting dog group south wale ireland release bail police say may face prosecution new poach law believe hunt go saturday one day ban come greet big crowd many area country actor jeremy iron former minister kate hoey among supporter anti hunt group league cruel sport deploy monitor hunt check illegal activity mike hobday league say video evidence law broken pass onto police evidence suggest hunt operate within law many meeting promptly go home others peacefully exercise hound drag hunt however receive report believe clearly illegal activity number hunt across britain bbc correspondent simon hall postbridge dartmoor west country say people turn welcome hunt bbcs sarah mukherjee beaufort hunt badminton gloucestershire say several hundred people gathered foot see hunt horseback tom heap bbc rural affair correspondent say appeared hunstman stick new rule big turnout support hunt saturday say remain see level back maintain rid hunt former minister kate hoey tell crowds prevail law overturn judith moritz melton mowbray say anti hunt activist monitor four hunt operate part leicestershire outnumber large crowd follower countryside alliance say meet would show new law impossibly difficult determine open different interpretation chief executive simon hart say hunting england year ban may take two three year perhaps two three month unpick nothing temporary break normal service broadcaster say conservative family spokeswoman theresa may say party government would make sure law repeal suffolk chief constable alastair mcwhirter association chief police officer spokesman rural policing tell bbc law would enforce although police would break hunt attorney general lord goldsmith far issued instruction police deal hunter violate law say would consult director public prosecution police near future decide measure take hunting prosecution,politics
mp issue blackberry threat mp thrown common use blackberry chamber speaker michael martin rule xc xa handheld computer use phone pager send e mail device gain new prominence week alastair campbell use accidentally send expletive laden message newsnight journalist mr martin reveal mp use blackberry debate also caution member use hidden earpiece use electronic device common chamber long frown sound mobile phone pager result strong rebuke either speaker deputy speaker chair debate common charge ensure order chamber enforce rule convention house always mp choose colleague nominate give party political allegiance,politics
party warn grey vote political party cannot afford take old uk voter grant come election say age concern survey charity suggest say always vote general election compare year old charity bos gordon lishman say decisive blow strike election would older voter could rely turn total adult age interview study mr lishman urge next government boost state pension also call measure combat ageism build effective public service support u age society old people want see manifesto commitment make difference life mr lishman say political party must wake fact unless address demand concern old people keep attract vote survey carry icm research people age say never vote general election among say would certain vote immediate election compare people age concern say unite around key area policy want government focus pension nhs key issue economy important third tax crucial area,politics
england childrens tsar appoint first childrens commissioner england appoint great ormond street hospital professor child health al aynsley green chosen government start xc xa year job immediately oversee xc xa annual budget power look matter relating interest well child prof aynsley green also national clinical director child department health promise make sure childrens opinion count draw experience work child young people help ensure power improve childrens life live responsibility want child young people know approach discuss matter affect know value opinion education secretary ruth kelly say prof aynsley green would strengthen voice child young people prof aynsley green lecturer oxford university train guys hospital medical school university london oriel college oxford switzerland describe proud grandfather four scotland wale northern ireland already childrens commissioner,politics
adult literacy government hit target improve adult math literacy skill course make attractive report say national audit office praise minister reach benchmark adult england gain basic qualification year target million need creative idea million adult lack maths english skill level expect school leaver accord report half qualification achieve learner age define adults government purpose compile figure normally adult define aged number people gain qualification rise slowly auditor general sir john bourn say high level literacy numeracy benefit england socially economically people opportunity live rich lives government launch get scheme aim reduce illiteracy innumeracy sir john say substantial progress make since add begin government partner would need creative responsive xc xa bn spend implement programme report recommend gather detail educational need area course set meet local demand exist adult learner could use enthusiasm commitment local knowledge attract people department education skill could also use personalised learning work voluntary group council employer also assess adult learner progress frequent interval report add government announce reach target earlier month prime minister tony blair say start journey estimate million adult bad literacy expect year old million numeracy skill level think cost uk economy hundred million pound year qualification achieve take part government scheme range gcse equivalent get ons participation target set million interim figure million education minister ivan lewis say continue use creative way involve people low skill level report show effort gather pace shadow education secretary tim collins say third report two day highlight labours failure ensure young people acquire necessary level literacy numeracy work life employer business leader repeatedly voice concern number school leaver without basic skill government offer talk liberal democrat education spokesman phil willis add far little do enable adult learner fit learn busy life,politics
mcconnell drunk remark row scotlands first minister tell group high school pupil okay get drunk jack mcconnell speak secondary pupil school highland problem binge drink drink promotion criticise snp encourage young people get drunk scottish executive insist mr mcconnell speak adult comment recognition people get drunk first minister comment come question answer session glenurquhart high school inverness attend pupil number secondary school highland councillor event also defend mr mcconnell margaret davidson independent member loch ness west say first minister speak general way sure speak adults time one pupil ask mr mcconnell executive propose tackle age drinking begin response quip im sure there age drinking highland go speak evil binge drink rail irresponsible drink promotion say hope im go see preach anybody really serious problem moment binge drink impact people health ability control whats happen round mr mcconnell say regularly saw report effect binge drink spree end assaults even rap health consequence binge drink one thing go something really serious binge drink irresponsible drink promotion help lead say far many pub chain particular sell far much booze far cheaply encouraging people drink far quickly go clamp make promotion illegal hope people enjoy drink sensibly course evening add mean get drunk get situation people encourage get completely incapable save money drink quickly snp holyrood leader nicola sturgeon say incredible gaffe jack mcconnell know age drinking issue scotland quite staggering politician particularly first minister encourage young people get drink first minister withdraw remark immediately executive spokeswoman insist mr mcconnell make remark adult youngster mind talk context adult binge drink irresponsible drink promotion say recognition people get drunk binge drink drink promotion encourage acceptable,politics
